19515654,residential,2
-84.1518,35.8038
-84.1521,35.8036
-84.1524,35.8035
-84.1525,35.8033
-84.1527,35.803
-84.1529,35.8028
-84.1533,35.8027
-84.1539,35.8026
-84.1554,35.8028
-84.1558,35.8029
-84.1562,35.803
-84.1568,35.8032
-84.1575,35.8035
-84.1584,35.8041
-84.1591,35.8051
-84.1593,35.8056
-84.1591,35.8062
19516071,residential,9
-84.2004,35.9083
-84.1997,35.9076
-84.1996,35.9075
-84.1996,35.9071
-84.1997,35.9067
-84.1993,35.9064
-84.1987,35.9062
-84.1983,35.9063
-84.1979,35.9067
19516074,residential,4
-84.1578,35.8058
-84.1582,35.8053
-84.158,35.805
-84.1584,35.8041
19516079,residential,8
-84.1558,35.8029
-84.156,35.8024
-84.1561,35.8021
-84.1563,35.8015
-84.1565,35.8011
-84.1567,35.8009
-84.1571,35.8007
-84.1577,35.8004
19516111,residential,4
-84.1676,35.8128
-84.1672,35.813
-84.1668,35.8131
-84.1666,35.8131
19516114,residential,4
-84.1741,35.9305
-84.1746,35.9305
-84.1749,35.9304
-84.1749,35.9303
19516141,residential,5
-84.1285,35.8647
-84.1285,35.8651
-84.1287,35.8652
-84.1289,35.8652
-84.1294,35.8651
19516156,residential,2
-84.1215,35.9277
-84.1195,35.9291
19516177,residential,2
-84.0715,35.9805
-84.07,35.9792
19516182,residential,3
-84.049,35.9845
-84.0499,35.9848
-84.0508,35.985
19516201,motorway_link,15
-84.1206,35.9029
-84.1205,35.9026
-84.1203,35.9023
-84.1202,35.9021
-84.1201,35.902
-84.1199,35.9019
-84.1194,35.9016
-84.1191,35.9013
-84.1187,35.9011
-84.1184,35.9008
-84.1182,35.9006
-84.1181,35.9004
-84.1179,35.9003
-84.1178,35.9001
-84.1174,35.8995
19516247,residential,2
-84.0332,35.9474
-84.0346,35.9464
19516250,residential,2
-84.1622,35.9276
-84.1632,35.9285
19516252,residential,5
-84.0329,35.946
-84.033,35.9459
-84.0333,35.9457
-84.0339,35.9453
-84.0343,35.9451
19516257,residential,9
-84.0335,35.9442
-84.0338,35.9445
-84.0337,35.9446
-84.0337,35.9446
-84.0335,35.9448
-84.0334,35.9449
-84.0333,35.945
-84.0331,35.9451
-84.0327,35.9455
19516266,residential,5
-84.1623,35.9172
-84.1626,35.9175
-84.1626,35.9177
-84.1625,35.9177
-84.1617,35.9183
19516283,motorway_link,15
-84.1165,35.8979
-84.1167,35.8986
-84.1168,35.8992
-84.1169,35.8995
-84.1169,35.9001
-84.1169,35.9006
-84.1168,35.9008
-84.1166,35.9011
-84.1165,35.9014
-84.1164,35.9017
-84.1164,35.902
-84.1166,35.9024
-84.1167,35.9031
-84.1168,35.9034
-84.1169,35.9036
19516293,residential,7
-84.2119,35.8885
-84.2138,35.8878
-84.2144,35.8876
-84.2148,35.8872
-84.216,35.8867
-84.2166,35.8865
-84.2166,35.8862
19516393,motorway_link,9
-84.1391,35.9075
-84.1415,35.9072
-84.1449,35.9067
-84.1457,35.9065
-84.1464,35.9062
-84.1474,35.9059
-84.148,35.9057
-84.1506,35.905
-84.1512,35.9047
19516395,residential,13
-84.0045,35.9753
-84.0042,35.9756
-84.0044,35.9759
-84.0044,35.976
-84.0049,35.9762
-84.0051,35.9764
-84.0052,35.9765
-84.0053,35.9766
-84.0054,35.9768
-84.0054,35.9769
-84.0054,35.977
-84.0054,35.9771
-84.0052,35.9772
19516399,residential,10
-84.0044,35.9759
-84.0044,35.9761
-84.0044,35.9766
-84.0047,35.977
-84.0048,35.9771
-84.005,35.9771
-84.0052,35.9772
-84.0052,35.9773
-84.0052,35.9774
-84.0052,35.9777
19516483,service,3
-84.0572,35.9166
-84.0571,35.9183
-84.0571,35.9203
19516504,residential,13
-84.0814,35.9789
-84.0811,35.9785
-84.0808,35.9785
-84.0805,35.9787
-84.0802,35.9788
-84.0798,35.9789
-84.0796,35.9789
-84.0794,35.9787
-84.079,35.9781
-84.0787,35.9777
-84.0785,35.9774
-84.0784,35.9769
-84.078,35.9764
19516513,residential,3
-84.2288,35.8891
-84.2277,35.8898
-84.2262,35.8908
19516520,residential,11
-84.2237,35.9302
-84.2236,35.93
-84.2234,35.9294
-84.2233,35.9286
-84.2237,35.9283
-84.2238,35.928
-84.2235,35.9277
-84.2232,35.9273
-84.223,35.927
-84.223,35.9268
-84.2233,35.9265
19516522,residential,6
-84.0803,35.8729
-84.081,35.8728
-84.0817,35.8726
-84.0818,35.8726
-84.082,35.8725
-84.0821,35.8726
19516528,residential,10
-84.08,35.8691
-84.0797,35.868
-84.0796,35.868
-84.0796,35.8679
-84.0797,35.8679
-84.0797,35.8678
-84.0798,35.8678
-84.0799,35.8678
-84.08,35.8676
-84.0805,35.8669
19516537,residential,5
-84.0794,35.8695
-84.0787,35.8686
-84.0787,35.8685
-84.0786,35.8684
-84.0783,35.8683
19516573,residential,2
-84.0149,35.9278
-84.0145,35.9273
19516575,service,4
-84.058,36.0014
-84.0573,36.0008
-84.0566,36.0001
-84.0555,35.9992
19516598,residential,2
-84.0457,35.8618
-84.0444,35.8638
19516653,motorway_link,15
-84.2323,35.8807
-84.2341,35.8801
-84.2345,35.88
-84.2349,35.88
-84.2374,35.8799
-84.2379,35.8799
-84.2383,35.8798
-84.2385,35.8795
-84.2391,35.8786
-84.2393,35.8781
-84.2397,35.8778
-84.2401,35.8773
-84.2403,35.8771
-84.2409,35.8768
-84.2423,35.876
19516658,residential,8
-84.1792,35.8346
-84.177,35.8316
-84.1766,35.8312
-84.1762,35.8312
-84.176,35.8311
-84.1757,35.8306
-84.1753,35.8306
-84.1752,35.8305
19516678,residential,2
-84.0971,35.9323
-84.097,35.9325
19516700,residential,2
-84.1849,35.9152
-84.1846,35.9143
19516702,residential,2
-84.1785,35.9095
-84.1794,35.9107
19516704,residential,20
-84.1861,35.9101
-84.1853,35.9101
-84.185,35.9102
-84.1847,35.9104
-84.1843,35.9108
-84.1836,35.9115
-84.1834,35.9116
-84.1831,35.9117
-84.1829,35.9117
-84.1828,35.9117
-84.1826,35.9118
-84.1821,35.9121
-84.1817,35.9124
-84.1815,35.9125
-84.1815,35.9126
-84.1815,35.9129
-84.1816,35.9131
-84.1819,35.9134
-84.1822,35.9136
-84.1825,35.9138
19516709,residential,7
-84.1902,35.9874
-84.1899,35.9872
-84.1899,35.9871
-84.19,35.9869
-84.1902,35.9867
-84.1902,35.9865
-84.1903,35.9865
19516714,service,7
-84.1842,35.9018
-84.1831,35.9002
-84.1828,35.8999
-84.1823,35.8998
-84.1817,35.8994
-84.1813,35.8991
-84.1808,35.8984
19516730,motorway_link,8
-84.002,35.9407
-84.0015,35.9411
-84.0008,35.942
-84.0002,35.9425
-83.9997,35.9429
-83.9992,35.9433
-83.9987,35.9437
-83.9982,35.9443
19516750,residential,6
-84.1285,35.9385
-84.1288,35.9385
-84.129,35.9385
-84.1292,35.9384
-84.1299,35.9381
-84.1302,35.9379
19516760,residential,7
-84.0554,35.8918
-84.0556,35.892
-84.0558,35.8922
-84.056,35.8923
-84.0563,35.8924
-84.0566,35.8922
-84.057,35.8918
19516793,residential,9
-84.0953,35.8533
-84.095,35.8528
-84.0949,35.8525
-84.0948,35.8524
-84.0948,35.852
-84.0951,35.8514
-84.0951,35.8512
-84.0953,35.851
-84.0959,35.8504
19516799,residential,6
-84.0939,35.851
-84.0947,35.8507
-84.095,35.8506
-84.0951,35.8506
-84.0952,35.8507
-84.0953,35.851
19516823,residential,9
-84.1933,35.8666
-84.1932,35.8666
-84.1931,35.8666
-84.193,35.8666
-84.1929,35.8666
-84.1929,35.8665
-84.1929,35.8665
-84.1929,35.8663
-84.1929,35.8659
19516886,residential,5
-84.2548,35.9334
-84.2543,35.9337
-84.2541,35.9339
-84.2536,35.9341
-84.2531,35.9345
19516888,motorway_link,10
-84.2029,35.8917
-84.2005,35.8921
-84.1988,35.8924
-84.1967,35.8929
-84.1957,35.8932
-84.1942,35.8936
-84.1939,35.8937
-84.1935,35.8939
-84.1916,35.8944
-84.1903,35.8948
19516915,service,8
-84.1096,35.9767
-84.1097,35.9768
-84.1097,35.9769
-84.1087,35.9777
-84.108,35.9782
-84.1078,35.9785
-84.1077,35.9788
-84.1078,35.9795
19516922,service,2
-84.1085,35.9776
-84.1097,35.9768
19516941,residential,7
-84.2196,35.8739
-84.2202,35.874
-84.2203,35.874
-84.2204,35.874
-84.2205,35.874
-84.2207,35.8739
-84.2209,35.8739
19516956,residential,3
-84.0235,35.9014
-84.0236,35.9016
-84.0241,35.9025
19516961,motorway_link,4
-84.1203,35.9083
-84.1202,35.9086
-84.1201,35.9088
-84.1201,35.9089
19516965,residential,2
-84.0498,35.8617
-84.0507,35.8625
19516971,residential,13
-84.0642,35.8512
-84.0635,35.8514
-84.0617,35.8517
-84.0613,35.8519
-84.0602,35.8525
-84.0597,35.8527
-84.059,35.8534
-84.0586,35.8537
-84.058,35.8539
-84.0573,35.8539
-84.0565,35.8532
-84.0559,35.8529
-84.0551,35.8528
19517026,residential,6
-84.0581,35.9638
-84.0595,35.9646
-84.0597,35.9646
-84.0602,35.9643
-84.0607,35.9638
-84.0614,35.9635
19517051,residential,4
-84.2363,35.9228
-84.2344,35.9232
-84.2341,35.9231
-84.2332,35.9222
19517086,residential,4
-84.0191,35.9612
-84.0206,35.9611
-84.0212,35.9611
-84.0214,35.9613
19517104,unclassified,54
-84.0763,35.9893
-84.0763,35.9892
-84.0761,35.9889
-84.0763,35.9886
-84.0768,35.9883
-84.0773,35.988
-84.0781,35.9876
-84.0785,35.9873
-84.08,35.9868
-84.0822,35.9858
-84.0831,35.9855
-84.0837,35.9852
-84.0843,35.9846
-84.0847,35.9842
-84.0849,35.984
-84.0852,35.9839
-84.0852,35.9839
-84.0855,35.9838
-84.0855,35.9838
-84.0859,35.9838
-84.0862,35.9837
-84.0864,35.9837
-84.0868,35.9836
-84.0869,35.9836
-84.0872,35.9834
-84.0891,35.9826
-84.0911,35.9816
-84.0913,35.9816
-84.0918,35.9815
-84.0927,35.9814
-84.0934,35.9815
-84.0944,35.9816
-84.0949,35.9815
-84.0951,35.9818
-84.0955,35.9823
-84.0968,35.9818
-84.097,35.9817
-84.0977,35.9816
-84.101,35.9814
-84.1021,35.9813
-84.1039,35.9812
-84.1049,35.9811
-84.105,35.9811
-84.1058,35.981
-84.1067,35.981
-84.1077,35.9811
-84.1082,35.9811
-84.1085,35.9811
-84.1088,35.981
-84.109,35.9808
-84.1091,35.9806
-84.1092,35.9805
-84.1094,35.9796
-84.1094,35.9795
19517119,residential,3
-84.0151,35.9388
-84.0157,35.939
-84.0154,35.9395
19517123,residential,3
-84.0142,35.9403
-84.0141,35.9405
-84.014,35.9408
19517128,residential,2
-84.0073,35.9751
-84.0071,35.9735
19517141,residential,2
-84.0646,35.8684
-84.0645,35.8682
19517172,residential,3
-84.0591,35.9318
-84.0603,35.9315
-84.0604,35.9311
19517175,residential,2
-84.0603,35.9306
-84.0592,35.9309
19517209,trunk_link,5
-84.156,35.9476
-84.156,35.9479
-84.156,35.9481
-84.1558,35.9484
-84.1558,35.9486
19517230,residential,11
-84.0598,35.8369
-84.0587,35.8373
-84.0585,35.8374
-84.0585,35.8376
-84.0584,35.8379
-84.0584,35.8382
-84.0582,35.8384
-84.058,35.8386
-84.0579,35.8388
-84.0579,35.8391
-84.058,35.8393
19517268,residential,6
-84.2021,35.8716
-84.2021,35.8715
-84.2021,35.8712
-84.202,35.871
-84.2019,35.8707
-84.2017,35.8706
19517309,residential,2
-84.0612,35.9825
-84.0623,35.9818
19517317,residential,21
-84.257,35.9074
-84.2573,35.9074
-84.2575,35.9074
-84.2581,35.9073
-84.2586,35.907
-84.2591,35.9066
-84.2594,35.9066
-84.2595,35.9067
-84.2595,35.9078
-84.2598,35.9082
-84.2611,35.9082
-84.2617,35.9085
-84.2622,35.9088
-84.2623,35.9089
-84.2626,35.9091
-84.2635,35.909
-84.264,35.909
-84.2645,35.9092
-84.2654,35.9092
-84.2664,35.9095
-84.2677,35.9097
19517326,motorway_link,9
-84.1916,35.8947
-84.1922,35.8946
-84.1948,35.894
-84.1972,35.8935
-84.1981,35.8933
-84.2007,35.8927
-84.2012,35.8924
-84.2045,35.8915
-84.2057,35.8911
19517329,residential,5
-84.0922,35.8546
-84.0923,35.8549
-84.0924,35.8551
-84.0922,35.855
-84.092,35.8547
19517335,residential,8
-84.0717,35.8755
-84.0718,35.8751
-84.0718,35.8747
-84.0718,35.8746
-84.0718,35.8745
-84.0718,35.8744
-84.0717,35.8744
-84.0715,35.8744
19517433,residential,2
-84.0539,35.9302
-84.0538,35.9306
19517442,residential,2
-84.1238,35.9292
-84.1232,35.9305
19517454,residential,2
-84.0954,35.945
-84.095,35.9447
19517483,residential,2
-84.1627,35.8849
-84.1605,35.8859
19517484,residential,2
-84.07,35.8997
-84.0704,35.8998
19517490,residential,8
-84.0617,35.9091
-84.0611,35.9096
-84.0607,35.9096
-84.0605,35.9095
-84.0602,35.9091
-84.0599,35.9088
-84.0596,35.9087
-84.0594,35.9088
19517498,residential,15
-84.0705,35.8996
-84.0704,35.8998
-84.0705,35.9
-84.0704,35.9004
-84.0707,35.9005
-84.0711,35.9003
-84.0712,35.9
-84.0713,35.8996
-84.0715,35.8994
-84.0716,35.8991
-84.0716,35.8989
-84.0714,35.8988
-84.0712,35.8989
-84.0707,35.8993
-84.0705,35.8996
19517531,residential,2
-84.1547,35.933
-84.1546,35.9319
19517542,residential,8
-84.2202,35.8613
-84.2204,35.8615
-84.2206,35.8617
-84.2207,35.8617
-84.2208,35.8618
-84.2209,35.8619
-84.2209,35.862
-84.2212,35.8623
19517572,residential,5
-84.1245,35.9353
-84.1239,35.9344
-84.1239,35.9343
-84.1238,35.9341
-84.1236,35.934
19517575,residential,3
-84.2037,35.9375
-84.2038,35.9375
-84.204,35.9378
19517584,residential,2
-84.0327,35.9183
-84.0327,35.9182
19517625,motorway_link,5
-84.0023,35.9406
-84.0028,35.9402
-84.0031,35.9402
-84.0034,35.9403
-84.0036,35.9405
19517669,service,6
-84.1838,35.8519
-84.1844,35.8529
-84.1844,35.8529
-84.1845,35.853
-84.1847,35.853
-84.1848,35.8529
19517674,residential,18
-84.1785,35.8564
-84.1788,35.8563
-84.1793,35.8561
-84.1796,35.8561
-84.1799,35.856
-84.1802,35.856
-84.1803,35.8559
-84.1808,35.8557
-84.181,35.8556
-84.1812,35.8555
-84.1814,35.8555
-84.1817,35.8555
-84.1819,35.8555
-84.1822,35.8555
-84.1824,35.8555
-84.1826,35.8556
-84.1827,35.8557
-84.1829,35.8559
19517679,residential,16
-84.0872,35.8529
-84.0872,35.8528
-84.0871,35.8527
-84.087,35.8526
-84.0868,35.8526
-84.0865,35.8527
-84.0864,35.8528
-84.0865,35.8529
-84.0865,35.853
-84.0867,35.8531
-84.0866,35.8532
-84.0866,35.8534
-84.0866,35.8535
-84.0867,35.8536
-84.0868,35.8538
-84.0869,35.8539
19517733,residential,2
-84.1487,35.8221
-84.1495,35.8208
19517738,residential,4
-84.226,35.9153
-84.2253,35.9158
-84.2251,35.9157
-84.2245,35.916
19517740,residential,2
-84.1479,35.8236
-84.1472,35.8247
19517742,residential,8
-84.0779,35.8707
-84.0776,35.8703
-84.0774,35.8701
-84.0773,35.87
-84.0772,35.8699
-84.0772,35.8699
-84.0771,35.8699
-84.0769,35.87
19517745,residential,2
-84.1684,35.8243
-84.1677,35.8248
19517755,residential,16
-84.1481,35.9084
-84.1484,35.9081
-84.1489,35.9078
-84.1492,35.9076
-84.15,35.9072
-84.1501,35.907
-84.1501,35.907
-84.1501,35.9064
-84.1503,35.9062
-84.151,35.9061
-84.1514,35.906
-84.1514,35.9062
-84.1514,35.9062
-84.1503,35.907
-84.1502,35.907
-84.1501,35.907
19517775,residential,5
-84.0748,35.9201
-84.0749,35.9203
-84.0752,35.9207
-84.0753,35.9208
-84.0754,35.9209
19517787,residential,9
-84.1276,35.9926
-84.1273,35.9924
-84.1268,35.9923
-84.1262,35.9925
-84.1249,35.9931
-84.1239,35.9933
-84.123,35.9935
-84.1224,35.9936
-84.1221,35.9937
19517796,residential,8
-84.032,35.8619
-84.0324,35.8617
-84.0325,35.8617
-84.0328,35.8617
-84.033,35.8618
-84.0331,35.8618
-84.0331,35.8617
-84.033,35.8615
19517799,residential,5
-84.0342,35.857
-84.0341,35.8568
-84.0339,35.8565
-84.034,35.8562
-84.0341,35.856
19517857,residential,15
-84.0567,35.8552
-84.0567,35.8554
-84.0566,35.8554
-84.0562,35.8555
-84.0559,35.8555
-84.0553,35.8555
-84.055,35.8557
-84.0549,35.856
-84.0553,35.8568
-84.0566,35.8581
-84.0571,35.8584
-84.0573,35.8586
-84.0577,35.8592
-84.0579,35.8593
-84.0587,35.8598
19517926,service,17
-84.1584,35.8449
-84.1584,35.8448
-84.1585,35.8446
-84.1588,35.8444
-84.1591,35.8441
-84.1595,35.844
-84.1598,35.8441
-84.1597,35.8443
-84.1584,35.8449
-84.1579,35.8451
-84.1575,35.8454
-84.1571,35.8456
-84.1572,35.8459
-84.1572,35.8461
-84.1573,35.8464
-84.1571,35.8465
-84.1574,35.8471
19517978,residential,3
-84.1852,35.8956
-84.1862,35.8954
-84.1868,35.8953
19517983,motorway_link,9
-84.1786,35.8977
-84.1779,35.8978
-84.1774,35.8979
-84.1757,35.898
-84.1756,35.898
-84.1755,35.8979
-84.1754,35.8978
-84.1754,35.8978
-84.1754,35.8977
19517987,motorway_link,10
-84.172,35.8995
-84.1726,35.8995
-84.1734,35.8994
-84.1743,35.8994
-84.1749,35.8993
-84.1753,35.8993
-84.1759,35.899
-84.1765,35.8986
-84.177,35.8984
-84.1789,35.8978
19518003,residential,2
-84.1239,35.9355
-84.1244,35.9362
19518008,residential,2
-84.1247,35.9352
-84.1252,35.9358
19518034,residential,2
-84.0063,35.9618
-84.0074,35.9612
19518097,residential,7
-84.0499,35.9159
-84.0501,35.9155
-84.0505,35.9152
-84.0509,35.9152
-84.051,35.9153
-84.0511,35.9154
-84.0512,35.9154
19518102,service,3
-84.0665,35.879
-84.0657,35.8791
-84.0646,35.8791
19518109,residential,11
-84.082,35.8756
-84.0819,35.8756
-84.082,35.8757
-84.0821,35.8758
-84.0821,35.8758
-84.0822,35.8758
-84.0823,35.8757
-84.0822,35.8757
-84.0821,35.8756
-84.0821,35.8756
-84.082,35.8756
19518154,residential,22
-84.089,35.8555
-84.0889,35.8553
-84.0887,35.8551
-84.0885,35.855
-84.0883,35.8549
-84.0882,35.8546
-84.0882,35.8542
-84.0881,35.854
-84.088,35.8537
-84.0879,35.8536
-84.0879,35.8535
-84.0879,35.8534
-84.0879,35.8533
-84.0878,35.8532
-84.0876,35.8532
-84.0873,35.8532
-84.0873,35.853
-84.0872,35.8529
-84.087,35.8529
-84.0869,35.853
-84.0867,35.8531
-84.0867,35.8531
19518172,residential,6
-84.0867,35.8536
-84.0869,35.8535
-84.0869,35.8533
-84.087,35.8533
-84.0872,35.8533
-84.0873,35.8532
19518255,service,4
-84.1224,35.9803
-84.1221,35.9802
-84.122,35.9798
-84.122,35.9789
19518261,motorway_link,9
-84.0012,35.9437
-84.0014,35.9435
-84.0019,35.9432
-84.0022,35.9429
-84.0024,35.9426
-84.0031,35.9419
-84.0032,35.9418
-84.0035,35.9416
-84.0045,35.941
19518264,service,3
-84.1267,35.9689
-84.1265,35.9686
-84.1264,35.9682
19518267,motorway_link,9
-83.996,35.9462
-83.9969,35.9457
-83.9977,35.9452
-83.9994,35.9442
-84.0004,35.9435
-84.0006,35.9434
-84.0009,35.9433
-84.0011,35.9433
-84.0013,35.9432
19518271,residential,2
-84.0535,35.9638
-84.0531,35.9643
19518278,residential,22
-84.0951,35.933
-84.0948,35.933
-84.0946,35.9332
-84.0943,35.9334
-84.094,35.9334
-84.0936,35.9338
-84.0937,35.9342
-84.0936,35.9343
-84.0934,35.9345
-84.0932,35.9347
-84.093,35.9351
-84.0929,35.9354
-84.0926,35.9364
-84.0927,35.9366
-84.0934,35.9367
-84.0944,35.9367
-84.0945,35.9366
-84.0946,35.9358
-84.0947,35.9341
-84.0947,35.9335
-84.0947,35.9333
-84.0946,35.9332
19518292,residential,8
-84.0934,35.9345
-84.0937,35.9347
-84.0937,35.9352
-84.0935,35.9356
-84.0937,35.9357
-84.0941,35.9358
-84.0946,35.9358
-84.0949,35.9358
19518302,residential,3
-84.0755,35.9198
-84.0756,35.9199
-84.0761,35.9205
19518360,residential,7
-84.159,35.8863
-84.159,35.8861
-84.159,35.8859
-84.1593,35.8858
-84.1597,35.8857
-84.1602,35.8858
-84.1605,35.8859
19518370,residential,4
-84.2479,35.9026
-84.247,35.9031
-84.2467,35.9033
-84.2465,35.9037
19518374,residential,10
-84.2474,35.8988
-84.2477,35.8989
-84.248,35.8996
-84.248,35.9001
-84.248,35.9003
-84.2476,35.9009
-84.2466,35.9022
-84.2462,35.9027
-84.2455,35.9031
-84.245,35.9036
19518397,service,3
-84.1098,35.9689
-84.1101,35.969
-84.1128,35.9682
19518401,residential,8
-84.0947,35.9402
-84.0956,35.9404
-84.0961,35.9405
-84.0964,35.9409
-84.0961,35.9411
-84.0963,35.9419
-84.0969,35.9417
-84.0983,35.9415
19518408,residential,8
-84.1673,35.8138
-84.1674,35.8135
-84.1676,35.8134
-84.1679,35.8134
-84.1682,35.8137
-84.1683,35.8143
-84.1683,35.8147
-84.1682,35.8149
19518409,residential,2
-84.16,35.8072
-84.1604,35.8087
19518476,residential,3
-84.1537,35.9441
-84.1541,35.9439
-84.1543,35.9438
19518482,residential,12
-84.0537,35.8401
-84.054,35.8402
-84.0542,35.8403
-84.0543,35.8401
-84.0544,35.84
-84.0546,35.8398
-84.0548,35.8395
-84.0551,35.8393
-84.0553,35.839
-84.0555,35.8388
-84.0556,35.8386
-84.0557,35.8379
19518493,residential,3
-84.1151,35.8572
-84.1133,35.8581
-84.1128,35.8583
19518519,residential,3
-84.0498,35.9173
-84.0494,35.9172
-84.0491,35.917
19518567,residential,11
-84.1484,35.8084
-84.1476,35.8075
-84.1471,35.8073
-84.1465,35.8072
-84.1458,35.8074
-84.1456,35.8075
-84.1452,35.8075
-84.145,35.8073
-84.145,35.8071
-84.145,35.8068
-84.1438,35.8065
19518568,residential,2
-84.0967,35.8609
-84.0979,35.8606
19518570,residential,4
-84.1465,35.8072
-84.146,35.8069
-84.1458,35.8068
-84.1456,35.8063
19518590,service,5
-84.1072,35.8992
-84.1087,35.8984
-84.109,35.8983
-84.1092,35.8981
-84.1094,35.8978
19518617,residential,9
-84.184,35.8932
-84.1839,35.8933
-84.1838,35.8933
-84.1837,35.8934
-84.1836,35.8934
-84.1835,35.8935
-84.1835,35.8936
-84.1836,35.8937
-84.1836,35.8937
19518637,motorway_link,3
